brand,series,model,fuel_type,gear_type,engine_cc,hp
Volkswagen,Multivan,Style 1.5 Ehybrid 6+1Us 245 4X4Dsg,Benzin,Manuel,1498.0,
Volkswagen,California,Ocean 1.5 Tsi Ehb Us 245 Dsg 4M,Benzin,Otomatik,1498.0,
Volkswagen,Id.,Buzz Pure (4+1) 125Kw,Benzin,Manuel,,
Volkswagen,Tayron,1.5 Etsi 150 Act Elegance Dsg 7K,Hibrit,Otomatik,1498.0,
Volkswagen,Tayron,1.5 Etsi 150 Act R-Line Dsg 7K,Hibrit,Otomatik,1498.0,
Volkswagen,Crafter,Panelvan 2+1 Mwb Hr140 3.5T Com. Dsg,Benzin,Otomatik,,
Volkswagen,Crafter,Panelvan 2+1 Lwb Hr140 3.5T Com. Dsg,Benzin,Otomatik,,
Volkswagen,Crafter,Panelvan 2+1 Lwb Hr177 3.5T Com. Dsg,Benzin,Otomatik,,
Volkswagen,Tayron,1.5 Etsi 150 Act Life Dsg 7K,Hibrit,Otomatik,1498.0,
Volkswagen,Arteon,1.4 Tsi Ehybrid Dsg,Benzin,Otomatik,1395.0,
Volkswagen,Touareg,V6 3.6 280,Benzin,Manuel,,
Volkswagen,Transporter,Camli Van 2.0 4+1 Std 150,Benzin,Manuel,1984.0,
Volkswagen,Transporter,Camli Van 2.0 4+1 Std 150 Dsg,Benzin,Otomatik,1984.0,
Volkswagen,Transporter,Camli Van 2.0 4+1 Uzun 150,Benzin,Manuel,1984.0,
Volkswagen,Transporter,Camli Van 2.0 4+1 Uzun 150 Dsg,Benzin,Otomatik,1984.0,
Volkswagen,Caravelle,Style 2.0 Tdi (8+1) Uzun 170 Dsg,Dizel,Otomatik,1984.0,
Volkswagen,Caravelle,Style 2.0 Tdi (8+1) Uzun 170 Dsg 4M,Dizel,Otomatik,1984.0,
Volkswagen,Grand,California Ocean 1.5 Tsi Ehb 3+1 245 4M,Benzin,Manuel,1498.0,
Volkswagen,Taos,1.5 At,Benzin,Otomatik,1498.0,
Volkswagen,Transporter,City Van 2.0 5+1 Std 150,Benzin,Manuel,1984.0,
Volkswagen,Transporter,City Van 2.0 5+1 Std 150 Dsg,Benzin,Otomatik,1984.0,
Volkswagen,Transporter,City Van 2.0 5+1 Uzun 150,Benzin,Manuel,1984.0,
Volkswagen,Transporter,City Van 2.0 5+1 Uzun 150 Dsg,Benzin,Otomatik,1984.0,
Volkswagen,Golf,1.5 Tsi Dsg Gte Phev,Hibrit,Otomatik,1498.0,
Volkswagen,Grand,California 600 2.0 Tdi 163 Oto 4Motion,Dizel,Manuel,1984.0,
Volkswagen,Crafter,Panelvan 1+1 Lwb Hr 177 3.88T Com,Benzin,Manuel,,
Volkswagen,Phaeton,3.0 Tdi 4Motion,Dizel,Manuel,2979.0,
Volkswagen,Passat,1.5 Ehybrid 204 Dsg Impression,Benzin,Otomatik,1498.0,
Volkswagen,Passat,1.5 Ehybrid 204 Dsg Elegance,Benzin,Otomatik,1498.0,
Volkswagen,Passat,1.5 Ehybrid 204 Dsg R-Line,Benzin,Otomatik,1498.0,
Volkswagen,Passat,1.5 Ehybrid 272 Dsg R-Line,Benzin,Otomatik,1498.0,
Volkswagen,Golf,1.5 Ehybrid 204 Dsg Life,Benzin,Otomatik,1498.0,
Volkswagen,Golf,Gtd 2.0 Tdi (184),Dizel,Manuel,1984.0,
Volkswagen,Crafter,Panelvan 2+1 Mwb Hr 177 3.5T Comfort,Benzin,Manuel,,
Volvo,S60,2.0T Ov,Benzin,Manuel,,
Volvo,V70,2.4 D5 Geartronic,Benzin,Manuel,2393.0,
Volvo,S40,1.6,Benzin,Manuel,1598.0,
Volvo,V50,1.6,Benzin,Manuel,1598.0,
Volvo,C30,1.6,Benzin,Manuel,1598.0,
Volvo,C70,2.5 T5 Geartronic,Benzin,Manuel,2494.0,
Volvo,Xc,90 4.4 V8 Awd Sport Geartronic,Benzin,Manuel,,
Volvo,Xc,90 4.4 V8 Awd Executive Geartronic,Benzin,Manuel,,
Volvo,C30,1.6 Premium,Benzin,Manuel,1598.0,
Volvo,C30,1.6 Sports,Benzin,Manuel,1598.0,
Volvo,C30,1.6 Style,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Premium,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Sports,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Style,Benzin,Manuel,1598.0,
Volvo,C30,2.0 D Premium,Benzin,Manuel,1984.0,
Volvo,C30,2.0 D Sports,Benzin,Manuel,1984.0,
Volvo,C30,2.0 D Style,Benzin,Manuel,1984.0,
Volvo,C30,2.0 D Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,C30,2.0 D Sports Powershift,Benzin,Otomatik,1984.0,
Volvo,C30,2.0 Premium,Benzin,Manuel,1984.0,
Volvo,C30,2.0 Sports,Benzin,Manuel,1984.0,
Volvo,C30,2.0 Style,Benzin,Manuel,1984.0,
Volvo,C30,2.4I Premium,Benzin,Manuel,,
Volvo,C30,2.4I Premium Geartronic,Benzin,Manuel,,
Volvo,S40,1.6 Prime,Benzin,Manuel,1598.0,
Volvo,S40,1.6 Premium,Benzin,Manuel,1598.0,
Volvo,S40,1.6 Dynamic,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D Prime,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D Premium,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D Dynamic,Benzin,Manuel,1598.0,
Volvo,S40,2.0 D Prime,Benzin,Manuel,1984.0,
Volvo,S40,2.0 D Premium,Benzin,Manuel,1984.0,
Volvo,S40,2.0 D Dynamic,Benzin,Manuel,1984.0,
Volvo,S40,2.0 D Prime Powershift,Benzin,Otomatik,1984.0,
Volvo,S40,2.0 D Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,S40,2.0 D Dynamic Powershift,Benzin,Otomatik,1984.0,
Volvo,S40,2.5 T5 Prime,Benzin,Manuel,2494.0,
Volvo,S40,2.5 T5 Premium,Benzin,Manuel,2494.0,
Volvo,S40,2.5 T5 Dynamic,Benzin,Manuel,2494.0,
Volvo,S40,2.5 T5 Awd Premium,Benzin,Manuel,2494.0,
Volvo,V50,1.6 Prime,Benzin,Manuel,1598.0,
Volvo,V50,1.6 Premium,Benzin,Manuel,1598.0,
Volvo,V50,1.6 Dynamic,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D Prime,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D Premium,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D Dynamic,Benzin,Manuel,1598.0,
Volvo,V50,2.0 D Prime,Benzin,Manuel,1984.0,
Volvo,V50,2.0 D Premium,Benzin,Manuel,1984.0,
Volvo,V50,2.0 D Dynamic,Benzin,Manuel,1984.0,
Volvo,V50,2.0 D Prime Powershift,Benzin,Otomatik,1984.0,
Volvo,V50,2.0 D Dynamic Powershift,Benzin,Otomatik,1984.0,
Volvo,V50,2.5 T5 Awd Prime,Benzin,Manuel,2494.0,
Volvo,V50,2.5 T5 Awd Dynamic Geartronic,Benzin,Manuel,2494.0,
Volvo,C70,2.4I Premium,Benzin,Manuel,,
Volvo,C70,2.4I Premium Geartronic,Benzin,Manuel,,
Volvo,C70,2.5 T5 Premium Geartronic,Benzin,Manuel,2494.0,
Volvo,V70,2.4 D5 Premium,Benzin,Manuel,2393.0,
Volvo,V70,2.4 D5 Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,V70,2.4 D5 Awd Premium,Benzin,Manuel,2393.0,
Volvo,V70,2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,V70,3.2 Premium Geartronic,Benzin,Manuel,,
Volvo,Xc70,2.4 D5 Awd Premium,Benzin,Manuel,2393.0,
Volvo,S60,2.0 T Premium,Benzin,Manuel,1984.0,
Volvo,S60,2.0 T Sports,Benzin,Manuel,1984.0,
Volvo,S60,2.0 T Premium Ov,Benzin,Manuel,1984.0,
Volvo,S60,2.0 T Sports Ov,Benzin,Manuel,1984.0,
Volvo,S60,2.4 T5 Premium,Benzin,Manuel,2393.0,
Volvo,S60,2.4 T5 Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Premium,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Sports,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Sports Geartronic,Benzin,Manuel,2393.0,
Volvo,S60,2.5 T Awd Premium,Benzin,Manuel,2494.0,
Volvo,S60,2.5 T Awd Premium Geartronic,Benzin,Manuel,2494.0,
Volvo,S80,2.4 D5 Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,2.4 D5 V.I.P. Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,2.5 T Premium Geartronic,Benzin,Manuel,2494.0,
Volvo,S80,2.5 T V.I.P. Geartronic,Benzin,Manuel,2494.0,
Volvo,Xc,90 2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc,90 2.4 D5 Adventure Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc,90 4.4 V8 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,Xc,90 4.4 V8 Awd Adventure Geartronic,Benzin,Manuel,,
Volvo,S80,2.4 D5 Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,2.4 D5 Awd V.I.P. Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,3.2 Awd Geartronic,Benzin,Manuel,,
Volvo,S80,3.2 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,S80,2.9 T6 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,S80,2.9 T6 Awd V.I.P. Geartronic,Benzin,Manuel,,
Volvo,S80,2.4 D5 Awd Executive Geartronic,Benzin,Manuel,2393.0,
Volvo,C30,1.6 Prime,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Prime,Benzin,Manuel,1598.0,
Volvo,C30,2.0 D Prime,Benzin,Manuel,1984.0,
Volvo,Xc60,2.4 D5 Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.4 D5 Awd Comfort Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.4 D5 Awd Style Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.9 T6 Awd Geartronic,Benzin,Manuel,,
Volvo,Xc60,2.9 T6 Awd Comfort Geartronic,Benzin,Manuel,,
Volvo,C30,1.6 R-Design,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Drive,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D Drive R-Design,Benzin,Manuel,1598.0,
Volvo,C30,2.0 Powershift,Benzin,Otomatik,1984.0,
Volvo,S40,1.6 R-Design,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D Drive,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D R-Design,Benzin,Manuel,1598.0,
Volvo,S40,2.0 D Powersift,Benzin,Manuel,1984.0,
Volvo,S40,2.0 Powershift,Benzin,Otomatik,1984.0,
Volvo,V50,1.6 R-Design,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D Drive,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D Drive R-Design,Benzin,Manuel,1598.0,
Volvo,V50,2.0 Powershift,Benzin,Otomatik,1984.0,
Volvo,C70,C70 2.0 D Powershift,Benzin,Otomatik,1984.0,
Volvo,V70,2.4 D5 Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,1.6D,Benzin,Manuel,,
Volvo,S80,1.6 Drive,Benzin,Manuel,1598.0,
Volvo,S80,2.0T Powershift,Benzin,Otomatik,,
Volvo,Xc60,2.0T Powershift,Benzin,Otomatik,,
Volvo,Xc60,2.0T R-Design Powershift,Benzin,Otomatik,,
Volvo,Xc60,2.4 D5 Awd R-Design Ov,Benzin,Manuel,2393.0,
Volvo,Xc60,2.9 T6 Awd R-Design Ov,Benzin,Manuel,,
Volvo,C30,1.6 D2 Drive,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Drive R-Design,Benzin,Manuel,1598.0,
Volvo,C30,2.0 D4 Ov,Benzin,Manuel,1984.0,
Volvo,S40,1.6 D2 Drive,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2 Drive R-Design,Benzin,Manuel,1598.0,
Volvo,S40,2.0 D4 Ov,Benzin,Manuel,1984.0,
Volvo,V50,1.6 D2 Drive,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D2 Drive R-Design,Benzin,Manuel,1598.0,
Volvo,S60,2.4 D5 Awd,Benzin,Manuel,2393.0,
Volvo,V60,2.4 D5 Awd Ov,Benzin,Manuel,2393.0,
Volvo,S60,2.9 T6 Awd Ov,Benzin,Manuel,,
Volvo,S60,2.0T Powershift,Benzin,Otomatik,,
Volvo,S60,2.0 D3 Ov,Benzin,Manuel,1984.0,
Volvo,V60,2.9 T6 V6 Ov,Benzin,Manuel,,
Volvo,V60,2.0T Powershift,Benzin,Otomatik,,
Volvo,V60,2.0 D3 Ov,Benzin,Manuel,1984.0,
Volvo,V70,2.0 D3 Ov,Benzin,Manuel,1984.0,
Volvo,V70,2.4 D5 Ov,Benzin,Manuel,2393.0,
Volvo,Xc60,2.0T Premium Powershift,Benzin,Otomatik,,
Volvo,Xc,60 2.0 D3 Ov,Benzin,Manuel,1984.0,
Volvo,Xc,60 2.0 D3 R-Design Ov,Benzin,Manuel,1984.0,
Volvo,S80,2.0 D3 Ov,Benzin,Manuel,1984.0,
Volvo,S60,1.6 T4 Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 T4 R-Design Powersshift,Benzin,Manuel,1598.0,
Volvo,V60,1.6 T4 Powersshift,Benzin,Manuel,1598.0,
Volvo,V60,1.6 T4 R-Design Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,1.6 T4 Powershift,Benzin,Otomatik,1598.0,
Volvo,C30,1.6 D2,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Sports Edition,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Style Edition,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Sports+Style Edition,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2 Premium Edition,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2 Dynamic Edition,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2 Premium+Dynamic Edition,Benzin,Manuel,1598.0,
Volvo,S40,1.6 D2 R-Design,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D2,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D2 Premium Edition,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D2 Dynamic Edition,Benzin,Manuel,1598.0,
Volvo,V50,1.6 D2 Premium+Dynamic Edition,Benzin,Manuel,1598.0,
Volvo,V50,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,C70,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,C70,2.0 D4 Premium Edition Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,1.6 T4 Premium Edition Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 T4 Advance Edition Powersshift,Benzin,Manuel,1598.0,
Volvo,S60,1.6 T4 Premium+Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 T4 R-Designpremium Edition,Benzin,Manuel,1598.0,
Volvo,S60,1.6 T4 R-Design Advance Edition,Benzin,Manuel,1598.0,
Volvo,S60,1.6 T4 R-Design Premium+Advance Powe,Benzin,Manuel,1598.0,
Volvo,S60,2.0 T5 Powershift,Benzin,Otomatik,1984.0,
Volvo,S60,2.0 T5 R-Design Powershift,Benzin,Otomatik,1984.0,
Volvo,S60,2.0T Premium Edition Powershift,Benzin,Otomatik,,
Volvo,S60,2.0T Advance Edition,Benzin,Manuel,,
Volvo,S60,2.0T Premium+Advance Edition,Benzin,Manuel,,
Volvo,S60,T6 Awd Geartronic,Benzin,Manuel,,
Volvo,S60,T6 Awd R-Design Geartronic,Benzin,Manuel,,
Volvo,S60,2.0 D3 Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D3 Advance Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D3 Premium+Advance Edition Geart,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D3 R-Design Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.4 D5 Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Awd Premium Edition,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Awd Advance Edition Geartroni,Benzin,Manuel,2393.0,
Volvo,S60,2.4 D5 Awd Premium+Advance G.Tronic,Benzin,Otomatik,2393.0,
Volvo,S60,2.4 D5 Awd R-Design Geartronic,Benzin,Manuel,2393.0,
Volvo,S80,2.0T Premium Edition Powershift,Benzin,Otomatik,,
Volvo,C30,1.6 D2 Drive Premium,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Drive Advance,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Premium,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 Advance,Benzin,Manuel,1598.0,
Volvo,C30,1.6 D2 R-Design,Benzin,Manuel,1598.0,
Volvo,C30,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,C30,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,C30,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,C70,2.5 T5 Advance Geartronic,Benzin,Manuel,2494.0,
Volvo,C70,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,S40,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 T5 Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,S60,2.0 T5 Advance Powershift,Benzin,Otomatik,1984.0,
Volvo,S60,T6 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,S60,T6 Awd Advance Geartronic,Benzin,Manuel,,
Volvo,S60,1.6 D2 Drive,Benzin,Manuel,1598.0,
Volvo,S60,1.6 D2 Drive Premium,Benzin,Manuel,1598.0,
Volvo,S60,1.6 D2 Drive Advance,Benzin,Manuel,1598.0,
Volvo,S60,2.0 D3 Advance,Benzin,Manuel,1984.0,
Volvo,S80,1.6 T4 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,1.6 T4 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,2.0 T5 Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,S80,2.0 T5 Advance Powershift,Benzin,Otomatik,1984.0,
Volvo,S80,T6 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,S80,T6 Awd Advance Geartronic,Benzin,Manuel,,
Volvo,S80,T6 Awd Executive Geartronic,Benzin,Manuel,,
Volvo,S80,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,S80,2.0 D3 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,S80,2.4 D5 Awd Advance Geartronic,Benzin,Manuel,2393.0,
Volvo,V60,1.6 T4 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,1.6 T4 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,2.0 T5 Powershift,Benzin,Otomatik,1984.0,
Volvo,V60,2.0 T5 Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,V60,2.0 T5 Advance Powershift,Benzin,Otomatik,1984.0,
Volvo,V60,2.0 T5 R-Design Powershift,Benzin,Otomatik,1984.0,
Volvo,V60,T6 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,V60,T6 Awd Advance Geartronic,Benzin,Manuel,,
Volvo,V60,T6 Awd R-Design Geartronic,Benzin,Manuel,,
Volvo,V60,1.6 Drive,Benzin,Manuel,1598.0,
Volvo,V60,1.6 Drive Premium,Benzin,Manuel,1598.0,
Volvo,V60,1.6 Drive Advance,Benzin,Manuel,1598.0,
Volvo,V60,2.0 D3 Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D3 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D3 R-Design Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.4 D5 Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,V60,2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,V60,2.4 D5 Awd Advance Geartronic,Benzin,Manuel,2393.0,
Volvo,V60,2.4 D5 Awd R-Design Awd Geartronic,Benzin,Manuel,2393.0,
Volvo,V70,1.6 T4 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V70,2.0 T5 Premium Powershift,Benzin,Otomatik,1984.0,
Volvo,V70,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 T5 Powershift,Benzin,Otomatik,1984.0,
Volvo,Xc60,2.0 T5 Powershift Premium,Benzin,Otomatik,1984.0,
Volvo,Xc60,2.0 T5 Advance Powershift,Benzin,Otomatik,1984.0,
Volvo,Xc60,2.0 T5 R-Design Powershift,Benzin,Otomatik,1984.0,
Volvo,Xc60,T6 Awd Premium Geartronic,Benzin,Manuel,,
Volvo,Xc60,T6 Awd Advance Geartronic,Benzin,Manuel,,
Volvo,Xc60,T6 Awd R-Design Geartronic,Benzin,Manuel,,
Volvo,Xc60,2.0 D3 Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D3 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D3 R-Design Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D3 Volvo Ocean Race Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.4 D5 Awd Advance Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.4 D5 Awd R-Design Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc60,2.4 D5 Awd Volvo Ocean Race Geartr.,Benzin,Manuel,2393.0,
Volvo,Xc70,2.0 D3 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc70,2.0 D3 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc70,2.4 D5 Awd Premium Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc70,2.4 D5 Awd Advance Geartronic,Benzin,Manuel,2393.0,
Volvo,Xc70,2.4 D5 Awd Volvo Ocean Race Geartr.,Benzin,Manuel,2393.0,
Volvo,Xc90,2.4 D5 Awd Geartronic (200),Benzin,Manuel,2393.0,
Volvo,Xc90,2.4 D5 Awd R-Design Geartronic,Benzin,Manuel,2393.0,
Volvo,V60,1.6 T4 Ocean Race Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,2.0 D3 Volvo Ocean Race Geartronic,Benzin,Manuel,1984.0,
Volvo,C70,2.0 D4 Inscription Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,1.6 Drive Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 Drive Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 Drive Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,1.6 Drive R-Design Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,1.6 Drive Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,1.6 Drive Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,1.6 Drive Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,V60,1.6 Drive R-Design Powershift,Benzin,Otomatik,1598.0,
Volvo,S60,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,S60,2.0 D4 R-Design Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D4 Premium,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,V60,2.0 D4 Volvo Ocean Race Geartronic,Benzin,Manuel,1984.0,
Volvo,V70,1.6 T4 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,V70,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,V70,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,C70,2.5 T5 Inscription Geartronic,Benzin,Manuel,2494.0,
Volvo,S80,1.6 D2 Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,1.6 D2 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,1.6 D2 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,S80,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,S80,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,T6 Awd Volvo Ocean Race,Benzin,Manuel,,
Volvo,Xc60,2.0 D4 Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D4 Volvo Ocean Race Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc60,2.0 D4 R-Design Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc70,2.0 D4 Premium Geartronic,Benzin,Manuel,1984.0,
Volvo,Xc70,2.0 D4 Advance Geartronic,Benzin,Manuel,1984.0,
Volvo,V40,1.6 T3,Benzin,Manuel,1598.0,
Volvo,V40,1.6 T3 Premium,Benzin,Manuel,1598.0,
Volvo,V40,1.6 T3 Advance,Benzin,Manuel,1598.0,
Volvo,V40,1.6 T4 Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 T4 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 T4 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 T4 R-Design Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 D2,Benzin,Manuel,1598.0,
Volvo,V40,1.6 D2 Premium,Benzin,Manuel,1598.0,
Volvo,V40,1.6 D2 Advance,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 1.6 T4 Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,Cross Country 1.6 T4 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,Cross Country 1.6 T4 Advance,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 1.6 D2,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 1.6 D2 Premium,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 1.6 D2 Advance,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 2.0 T5 Awd Premium G.Tronic,Benzin,Otomatik,1984.0,
Volvo,V40,Cross Country 2.0 T5 Awd Advance G.Tronic,Benzin,Otomatik,1984.0,
Volvo,V40,1.6 T4 Advance,Benzin,Manuel,1598.0,
Volvo,V40,Cross Country 1.6 D2 Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,Cross Country 1.6 D2 Premium Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,Cross Country 1.6 D2 Advance Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 D2 Powershift,Benzin,Otomatik,1598.0,
Volvo,V40,1.6 D2 Premium Powershift,Benzin,Otomatik,1598.0,
